url	label	direct_quotes	remaining_quote_chars	tokens	sentences	avg_sentence_length	digits	digits_perc	currency_symbols	currency_symbols_perc	exclamation_marks	exclamation_marks_perc	question_marks	question_marks_perc	pronoun_1	pronoun_1_perc	pronoun_1_perc_rel	pronoun_2	pronoun_2_perc	pronoun_2_perc_rel	pronoun_3	pronoun_3_perc	pronoun_3_perc_rel	adjectives	adjectives_perc	modal_verbs	modal_verbs_perc	modal_adverbs	modal_adverbs_perc	intensifiers	intensifiers_perc	cogn_verbs	cogn_verbs_perc	named_entities	named_entities_perc	named_entities_pos	unique_named_entities	self_cl_1	self_cl_2	self_cl_3	self_cl_4	self_cl_5	self_cl_6	self_cl_7	self_cl_8	self_cl_3-4	self_cl_3-8
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0006:ocr	1	3	5	524	24	21	11	0.003323262839879154	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	4	0.007633587786259542	1.0	31	0.05916030534351145	9	0.01717557251908397	0	0.0	2	0.003816793893129771	1	0.0019083969465648854	64	0.12213740458015267	0.5009243797709924	0.390625	0	0	0	0	1	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0007:ocr	1	0	0	93	5	18	9	0.016042780748663103	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.010752688172043012	1.0	6	0.06451612903225806	2	0.021505376344086023	0	0.0	0	0.0	0	0.0	7	0.07526881720430108	0.47619047619047616	0.8571428571428571	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0009:ocr	1	0	1	143	6	23	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	9	0.06293706293706294	1.0	12	0.08391608391608392	5	0.03496503496503497	0	0.0	0	0.0	0	0.0	15	0.1048951048951049	0.3678321678321678	0.4	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0010:ocr	1	0	0	119	8	14	6	0.007772020725388601	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.008403361344537815	1.0	14	0.11764705882352941	0	0.0	0	0.0	0	0.0	0	0.0	14	0.11764705882352941	0.3697478991596639	0.7142857142857143	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0012:ocr	1	0	0	93	6	15	4	0.006230529595015576	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	5	0.053763440860215055	1	0.010752688172043012	0	0.0	1	0.010752688172043012	1	0.010752688172043012	19	0.20430107526881722	0.47707979626485575	0.8421052631578947	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0013:ocr	1	0	0	130	8	16	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.007692307692307693	1.0	7	0.05384615384615385	0	0.0	0	0.0	0	0.0	0	0.0	3	0.023076923076923078	0.05641025641025641	0.6666666666666666	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0014:ocr	1	0	1	590	33	17	2	0.0005656108597285068	0	0.0	0	0.0	0	0.0	1	0.001694915254237288	0.16666666666666666	0	0.0	0.0	5	0.00847457627118644	0.8333333333333334	39	0.06610169491525424	7	0.011864406779661017	0	0.0	2	0.003389830508474576	1	0.001694915254237288	21	0.03559322033898305	0.27271993543179984	0.5238095238095238	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0015:ocr	1	0	0	247	16	15	34	0.020469596628537028	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	3	0.012145748987854251	1.0	18	0.0728744939271255	2	0.008097165991902834	0	0.0	0	0.0	0	0.0	24	0.09716599190283401	0.5128205128205129	0.4166666666666667	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0017:ocr	7	2	3	858	35	24	60	0.01125070316894806	6	0.001125070316894806	0	0.0	0	0.0	1	0.0011655011655011655	0.25	0	0.0	0.0	3	0.0034965034965034965	0.75	60	0.06993006993006994	13	0.015151515151515152	0	0.0	5	0.005827505827505828	3	0.0034965034965034965	32	0.037296037296037296	0.43902972027972026	0.59375	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0018:ocr	1	0	0	163	10	16	8	0.0087527352297593	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.006134969325153374	1.0	9	0.05521472392638037	2	0.012269938650306749	0	0.0	0	0.0	0	0.0	17	0.10429447852760736	0.4547094911584266	0.7647058823529411	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0023:ocr	1	1	3	210	9	23	9	0.007334963325183374	0	0.0	0	0.0	0	0.0	2	0.009523809523809525	0.4	1	0.004761904761904762	0.2	2	0.009523809523809525	0.4	9	0.04285714285714286	4	0.01904761904761905	0	0.0	1	0.004761904761904762	2	0.009523809523809525	11	0.05238095238095238	0.4380952380952381	0.6363636363636364	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0024:ocr	1	0	0	127	9	14	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	6	0.047244094488188976	1.0	7	0.05511811023622047	6	0.047244094488188976	0	0.0	0	0.0	1	0.007874015748031496	11	0.08661417322834646	0.4266284896206156	0.6363636363636364	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0028:ocr	1	0	1	312	11	28	2	0.0011331444759206798	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	12	0.038461538461538464	1.0	15	0.04807692307692308	0	0.0	0	0.0	1	0.003205128205128205	0	0.0	21	0.0673076923076923	0.4065934065934066	0.5238095238095238	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0029:ocr	6	1	0	174	7	24	0	0.0	0	0.0	0	0.0	1	0.0009560229445506692	1	0.005747126436781609	0.14285714285714285	0	0.0	0.0	6	0.034482758620689655	0.8571428571428571	19	0.10919540229885058	0	0.0	1	0.005747126436781609	0	0.0	0	0.0	13	0.07471264367816093	0.4717064544650752	0.7692307692307693	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0030:ocr	1	0	1	102	8	12	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	6	0.058823529411764705	0	0.0	0	0.0	0	0.0	0	0.0	11	0.10784313725490197	0.2611408199643494	0.9090909090909091	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0032:ocr	1	0	0	144	6	24	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	8	0.05555555555555555	1.0	11	0.0763888888888889	4	0.027777777777777776	0	0.0	0	0.0	0	0.0	9	0.0625	0.4027777777777778	0.6666666666666666	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0033:ocr	1	0	0	123	11	11	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	2	0.016260162601626018	1.0	7	0.056910569105691054	0	0.0	0	0.0	0	0.0	0	0.0	17	0.13821138211382114	0.4968914395026303	0.5294117647058824	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0034:ocr	1	0	0	112	7	16	13	0.02040816326530612	1	0.0015698587127158557	0	0.0	0	0.0	1	0.008928571428571428	1.0	0	0.0	0.0	0	0.0	0.0	3	0.026785714285714284	4	0.03571428571428571	0	0.0	0	0.0	2	0.017857142857142856	9	0.08035714285714286	0.3630952380952381	0.8888888888888888	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0036:ocr	1	0	0	145	9	16	2	0.0025906735751295338	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	2	0.013793103448275862	1.0	8	0.05517241379310345	1	0.006896551724137931	0	0.0	0	0.0	0	0.0	6	0.041379310344827586	0.3218390804597701	0.6666666666666666	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0037:ocr	5	0	0	275	20	13	0	0.0	0	0.0	0	0.0	0	0.0	4	0.014545454545454545	0.5	0	0.0	0.0	4	0.014545454545454545	0.5	26	0.09454545454545454	7	0.025454545454545455	0	0.0	1	0.0036363636363636364	3	0.01090909090909091	18	0.06545454545454546	0.5246464646464646	0.5555555555555556	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0038:ocr	5	0	0	305	16	19	5	0.002748763056624519	0	0.0	0	0.0	0	0.0	1	0.003278688524590164	0.3333333333333333	0	0.0	0.0	2	0.006557377049180328	0.6666666666666666	18	0.05901639344262295	7	0.022950819672131147	0	0.0	4	0.013114754098360656	1	0.003278688524590164	3	0.009836065573770493	0.0994535519125683	1.0	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0041:ocr	5	6	1	1270	65	19	21	0.002792181890706023	0	0.0	0	0.0	3	0.00039888312724371757	2	0.0015748031496062992	0.07407407407407407	0	0.0	0.0	25	0.01968503937007874	0.9259259259259259	97	0.07637795275590552	27	0.02125984251968504	0	0.0	5	0.003937007874015748	9	0.007086614173228346	28	0.02204724409448819	0.5399325084364454	0.8214285714285714	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0043:ocr	1	0	1	139	9	15	2	0.0027624309392265192	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	13	0.09352517985611511	1.0	10	0.07194244604316546	0	0.0	0	0.0	3	0.02158273381294964	1	0.007194244604316547	3	0.02158273381294964	0.2589928057553957	1.0	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0044:ocr	5	4	0	753	31	24	4	0.0008984725965858042	0	0.0	1	0.00022461814914645105	0	0.0	0	0.0	0.0	0	0.0	0.0	18	0.02390438247011952	1.0	82	0.10889774236387782	16	0.021248339973439574	0	0.0	4	0.005312084993359893	4	0.005312084993359893	50	0.06640106241699867	0.5112881806108898	0.42	0	0	0	0	1	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0045:ocr	1	0	0	116	4	29	4	0.005641748942172073	0	0.0	0	0.0	0	0.0	1	0.008620689655172414	0.25	1	0.008620689655172414	0.25	2	0.017241379310344827	0.5	6	0.05172413793103448	3	0.02586206896551724	0	0.0	0	0.0	0	0.0	4	0.034482758620689655	0.4375	0.5	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0047:ocr	1	8	1	413	13	31	2	0.0008090614886731392	0	0.0	0	0.0	0	0.0	12	0.029055690072639227	0.42857142857142855	0	0.0	0.0	16	0.0387409200968523	0.5714285714285714	37	0.08958837772397095	6	0.014527845036319613	0	0.0	2	0.004842615012106538	1	0.002421307506053269	25	0.06053268765133172	0.4549152542372881	0.64	0	0	0	0	1	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0049:ocr	1	0	0	107	5	21	22	0.035830618892508145	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	6	0.056074766355140186	1.0	5	0.04672897196261682	0	0.0	0	0.0	0	0.0	0	0.0	6	0.056074766355140186	0.32242990654205606	0.8333333333333334	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0051:ocr	1	2	1	187	8	23	4	0.0037629350893697085	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	6	0.03208556149732621	1.0	11	0.058823529411764705	2	0.0106951871657754	0	0.0	0	0.0	1	0.0053475935828877	12	0.06417112299465241	0.554367201426025	0.8333333333333334	0	0	0	0	1	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0053:ocr	1	0	0	290	12	24	29	0.018424396442185513	3	0.0019059720457433292	0	0.0	0	0.0	1	0.0034482758620689655	0.5	0	0.0	0.0	1	0.0034482758620689655	0.5	16	0.05517241379310345	10	0.034482758620689655	0	0.0	2	0.006896551724137931	2	0.006896551724137931	13	0.04482758620689655	0.40185676392572944	0.46153846153846156	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0054:ocr	1	0	0	96	4	24	12	0.02154398563734291	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	9	0.09375	1	0.010416666666666666	0	0.0	0	0.0	0	0.0	11	0.11458333333333333	0.6278409090909091	0.8181818181818182	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0056:ocr	1	0	2	640	47	13	23	0.0060115002613695765	0	0.0	0	0.0	2	0.0005227391531625719	1	0.0015625	0.05263157894736842	0	0.0	0.0	18	0.028125	0.9473684210526315	26	0.040625	7	0.0109375	0	0.0	2	0.003125	4	0.00625	24	0.0375	0.3643880208333333	0.4166666666666667	0	0	0	0	1	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0057:ocr	1	0	0	143	14	10	59	0.07642487046632124	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	4	0.027972027972027972	1.0	12	0.08391608391608392	0	0.0	0	0.0	0	0.0	0	0.0	13	0.09090909090909091	0.4830554061323292	0.9230769230769231	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0058:ocr	1	0	0	125	4	31	6	0.007585335018963337	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	4	0.032	0	0.0	0	0.0	0	0.0	0	0.0	37	0.296	0.5686486486486486	0.918918918918919	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0059:ocr	1	0	0	219	13	16	19	0.013620071684587814	0	0.0	0	0.0	0	0.0	2	0.0091324200913242	0.5	0	0.0	0.0	2	0.0091324200913242	0.5	5	0.0228310502283105	1	0.0045662100456621	0	0.0	0	0.0	0	0.0	30	0.136986301369863	0.5508371385083715	0.9	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0061:ocr	1	3	0	384	19	20	10	0.004246284501061571	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	5	0.013020833333333334	1.0	30	0.078125	3	0.0078125	0	0.0	3	0.0078125	0	0.0	32	0.08333333333333333	0.4408365885416667	0.5625	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0062:ocr	1	3	0	242	12	20	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	5	0.02066115702479339	1.0	22	0.09090909090909091	5	0.02066115702479339	0	0.0	0	0.0	1	0.004132231404958678	16	0.06611570247933884	0.4455061983471074	0.5	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0063:ocr	6	1	10	961	44	21	9	0.0015017520440513933	0	0.0	0	0.0	0	0.0	7	0.007284079084287201	0.4117647058823529	0	0.0	0.0	10	0.01040582726326743	0.5882352941176471	90	0.09365244536940687	8	0.008324661810613945	0	0.0	11	0.011446409989594173	3	0.003121748178980229	98	0.10197710718002082	0.5009450190065621	0.7755102040816326	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0064:ocr	6	0	1	409	17	24	0	0.0	0	0.0	0	0.0	0	0.0	3	0.007334963325183374	0.42857142857142855	0	0.0	0.0	4	0.009779951100244499	0.5714285714285714	42	0.10268948655256724	1	0.0024449877750611247	0	0.0	5	0.012224938875305624	5	0.012224938875305624	24	0.05867970660146699	0.392318663406683	0.625	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0067:ocr	6	4	1	279	20	13	12	0.006822057987492893	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	2	0.007168458781362007	1.0	20	0.07168458781362007	4	0.014336917562724014	0	0.0	2	0.007168458781362007	0	0.0	39	0.13978494623655913	0.4584137487363294	0.5641025641025641	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0068:ocr	6	1	3	598	25	23	4	0.0011487650775416428	0	0.0	0	0.0	0	0.0	2	0.0033444816053511705	0.15384615384615385	0	0.0	0.0	11	0.01839464882943144	0.8461538461538461	43	0.07190635451505016	3	0.005016722408026756	0	0.0	3	0.005016722408026756	6	0.010033444816053512	64	0.10702341137123746	0.5192307692307693	0.640625	0	0	0	0	0	0	1	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0066:ocr	1	16	5	195	6	32	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0.0	1	0.005128205128205128	0.3333333333333333	2	0.010256410256410256	0.6666666666666666	12	0.06153846153846154	0	0.0	0	0.0	0	0.0	1	0.005128205128205128	33	0.16923076923076924	0.466977466977467	0.5454545454545454	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0069:ocr	6	5	1	456	20	22	8	0.0028399006034788782	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	9	0.019736842105263157	1.0	35	0.07675438596491228	8	0.017543859649122806	0	0.0	3	0.006578947368421052	2	0.0043859649122807015	46	0.10087719298245613	0.5228356216628528	0.8260869565217391	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0080:ocr	1	1	0	209	10	20	1	0.0008071025020177562	0	0.0	0	0.0	0	0.0	1	0.004784688995215311	0.2	0	0.0	0.0	4	0.019138755980861243	0.8	12	0.05741626794258373	4	0.019138755980861243	0	0.0	0	0.0	1	0.004784688995215311	11	0.05263157894736842	0.3510221835580687	0.6363636363636364	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0082:ocr	1	0	0	109	5	21	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	8	0.07339449541284404	1	0.009174311926605505	0	0.0	0	0.0	0	0.0	4	0.03669724770642202	0.29357798165137616	1.0	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0083:ocr	1	0	0	86	7	12	7	0.011345218800648298	1	0.0016207455429497568	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.011627906976744186	1.0	4	0.046511627906976744	0	0.0	0	0.0	0	0.0	1	0.011627906976744186	6	0.06976744186046512	0.2771317829457364	1.0	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0085:ocr	1	0	0	272	16	17	0	0.0	0	0.0	0	0.0	0	0.0	2	0.007352941176470588	0.2857142857142857	0	0.0	0.0	5	0.01838235294117647	0.7142857142857143	21	0.07720588235294118	4	0.014705882352941176	1	0.003676470588235294	2	0.007352941176470588	0	0.0	25	0.09191176470588236	0.5529411764705883	0.84	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0089:ocr	1	0	0	296	15	19	16	0.008337675872850442	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.0033783783783783786	1.0	19	0.06418918918918919	9	0.030405405405405407	0	0.0	3	0.010135135135135136	2	0.006756756756756757	24	0.08108108108108109	0.6302083333333333	0.5	0	0	1	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0090:ocr	1	0	0	166	13	12	18	0.01607142857142857	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	7	0.04216867469879518	0	0.0	0	0.0	0	0.0	1	0.006024096385542169	32	0.1927710843373494	0.4117093373493976	0.90625	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0094:ocr	5	1	2	692	24	28	5	0.001242544731610338	0	0.0	0	0.0	1	0.00024850894632206757	16	0.023121387283236993	0.6153846153846154	2	0.002890173410404624	0.07692307692307693	8	0.011560693641618497	0.3076923076923077	65	0.09393063583815028	14	0.02023121387283237	2	0.002890173410404624	8	0.011560693641618497	4	0.005780346820809248	34	0.049132947976878616	0.5054828289697382	0.7647058823529411	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0098:ocr	6	0	0	160	9	17	17	0.018558951965065504	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	5	0.03125	1.0	12	0.075	0	0.0	0	0.0	0	0.0	1	0.00625	13	0.08125	0.4552884615384615	0.8461538461538461	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0095:ocr	1	0	1	165	7	23	2	0.002026342451874367	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	3	0.01818181818181818	1.0	6	0.03636363636363636	1	0.006060606060606061	0	0.0	0	0.0	2	0.012121212121212121	7	0.04242424242424243	0.4458874458874459	0.7142857142857143	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0121:ocr	7	8	2	1665	74	22	23	0.0022126022126022125	1	9.62000962000962e-05	1	9.62000962000962e-05	1	9.62000962000962e-05	14	0.008408408408408409	0.5384615384615384	1	0.0006006006006006006	0.038461538461538464	11	0.006606606606606606	0.4230769230769231	152	0.0912912912912913	35	0.021021021021021023	2	0.0012012012012012011	9	0.005405405405405406	11	0.006606606606606606	69	0.04144144144144144	0.5345606476041259	0.6666666666666666	0	0	0	0	0	0	1	0	0	1
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0123:ocr	7	0	0	709	43	16	101	0.02321305447023673	0	0.0	0	0.0	0	0.0	1	0.0014104372355430183	0.07692307692307693	0	0.0	0.0	12	0.01692524682651622	0.9230769230769231	54	0.076163610719323	5	0.007052186177715092	0	0.0	5	0.007052186177715092	3	0.004231311706629055	37	0.05218617771509168	0.6056493729272291	0.6216216216216216	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0129:ocr	1	0	0	345	16	21	53	0.023809523809523808	10	0.004492362982929021	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	26	0.07536231884057971	0	0.0	0	0.0	1	0.002898550724637681	3	0.008695652173913044	6	0.017391304347826087	0.4289855072463768	1.0	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0125:ocr	1	0	0	106	5	21	16	0.024922118380062305	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	4	0.03773584905660377	2	0.018867924528301886	0	0.0	1	0.009433962264150943	1	0.009433962264150943	5	0.04716981132075472	0.269811320754717	0.8	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0131:ocr	1	3	1	448	31	14	61	0.021918792669780814	0	0.0	0	0.0	1	0.00035932446999640676	0	0.0	0.0	0	0.0	0.0	4	0.008928571428571428	1.0	26	0.05803571428571429	14	0.03125	0	0.0	2	0.004464285714285714	2	0.004464285714285714	29	0.06473214285714286	0.4157173645320197	0.4482758620689655	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0133:ocr	7	1	0	600	16	37	4	0.0010604453870625664	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	5	0.008333333333333333	1.0	47	0.07833333333333334	14	0.023333333333333334	1	0.0016666666666666668	3	0.005	4	0.006666666666666667	29	0.04833333333333333	0.6246551724137931	0.6551724137931034	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0134:ocr	1	1	1	153	9	17	6	0.0064516129032258064	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	5	0.032679738562091505	3	0.0196078431372549	0	0.0	1	0.006535947712418301	1	0.006535947712418301	19	0.12418300653594772	0.49363605091159274	0.47368421052631576	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0141:ocr	1	0	2	368	16	23	20	0.008691873098652759	0	0.0	0	0.0	0	0.0	1	0.002717391304347826	0.1	0	0.0	0.0	9	0.024456521739130436	0.9	23	0.0625	6	0.016304347826086956	0	0.0	2	0.005434782608695652	6	0.016304347826086956	11	0.029891304347826088	0.21788537549407117	0.7272727272727273	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0142:ocr	1	0	3	150	7	21	7	0.0075675675675675675	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	6	0.04	0	0.0	0	0.0	0	0.0	0	0.0	4	0.02666666666666667	0.25333333333333335	0.75	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0145:ocr	1	0	2	198	11	18	2	0.0014695077149155032	0	0.0	0	0.0	0	0.0	0	0.0	0.0	0	0.0	0.0	1	0.005050505050505051	1.0	15	0.07575757575757576	2	0.010101010101010102	0	0.0	1	0.005050505050505051	0	0.0	17	0.08585858585858586	0.4592988710635769	0.5882352941176471	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0146:ocr	1	0	0	203	13	15	1	0.0008064516129032258	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0.0	0	0	0.0	0	22	0.10837438423645321	4	0.019704433497536946	0	0.0	4	0.019704433497536946	1	0.0049261083743842365	7	0.034482758620689655	0.2892329345531316	1.0	0	0	0	0	0	0	0	0	0	0
http://resolver.kb.nl/resolve?urn=KBNRC01:000035728:mpeg21:a0152:ocr	1	1	0	368	15	24	91	0.041723979825768	10	0.004585052728106373	1	0.0004585052728106373	0	0.0	1	0.002717391304347826	0.5	0	0.0	0.0	1	0.002717391304347826	0.5	19	0.051630434782608696	1	0.002717391304347826	0	0.0	0	0.0	1	0.002717391304347826	4	0.010869565217391304	0.2669836956521739	0.75	0	0	0	0	0	0	0	0	0	0
